#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
11,Sun Sep 24 21:14:22 EDT 2017,73,0,ContainsTestSuite,EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest0 ContainsTest1 EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 , ,
12,Sun Sep 24 21:15:52 EDT 2017,80,7,Assignment2Suite,ContainsTest0+ ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 , ,
13,Sun Sep 24 21:16:02 EDT 2017,80,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 , ,
14,Sun Sep 24 21:20:22 EDT 2017,76,-4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2- , ,
15,Sun Sep 24 21:20:36 EDT 2017,76,0,SizeTestSuite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
16,Sun Sep 24 21:26:15 EDT 2017,57,-19,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- RemoveTest6 RemoveTest7 SizeTest2 , ,
17,Sun Sep 24 21:27:24 EDT 2017,76,19,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest3+ RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
18,Sun Sep 24 21:27:35 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
19,Sun Sep 24 21:44:50 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
20,Sun Sep 24 21:48:32 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
21,Sun Sep 24 21:54:09 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
22,Sun Sep 24 21:54:17 EDT 2017,76,0,InsertTestSuite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
23,Sun Sep 24 21:54:33 EDT 2017,76,0,EmptyTestSuite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
24,Sun Sep 24 22:32:37 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
25,Sun Sep 24 22:33:05 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
26,Sun Sep 24 22:33:37 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
27,Sun Sep 24 22:35:56 EDT 2017,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 SizeTest2 , ,
28,Sun Sep 24 22:54:59 EDT 2017,11,-65,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0- ContainsTest1- EfficiencyTest1- EmptyTest1 FindMinMaxTest1- FindMinMaxTest2- HeightTest InsertAfterRemoveTest0- InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6 RemoveTest7 SizeTest1- SizeTest2 , ,
29,Sun Sep 24 22:55:58 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
30,Sun Sep 24 22:56:49 EDT 2017,80,69,Assignment2Suite,ContainsTest0+ ContainsTest1+ EfficiencyTest1+ EmptyTest0 FindMinMaxTest0 FindMinMaxTest1+ FindMinMaxTest2+ InsertAfterRemoveTest0+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ RemoveTest0+ RemoveTest1+ RemoveTest3+ RemoveTest4+ RemoveTest5+ SizeTest0 SizeTest1+ SizeTest2+ , ,EmptyTest1 HeightTest RemoveTest2 RemoveTest6 RemoveTest7 , ,
31,Sun Sep 24 23:13:22 EDT 2017,53,-27,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1- FindMinMaxTest2- HeightTest InsertAfterRemoveTest0- RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6 RemoveTest7 , ,
32,Mon Sep 25 16:09:29 EDT 2017,53,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
33,Mon Sep 25 16:10:04 EDT 2017,84,31,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ SizeTest0 SizeTest1 SizeTest2 , ,HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
34,Mon Sep 25 16:12:59 EDT 2017,84,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
35,Mon Sep 25 16:13:31 EDT 2017,84,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
36,Mon Sep 25 16:14:33 EDT 2017,88,4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
37,Mon Sep 25 16:20:50 EDT 2017,88,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
38,Mon Sep 25 16:32:30 EDT 2017,88,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
39,Mon Sep 25 16:58:26 EDT 2017,96,8,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7+ SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
40,Mon Sep 25 17:04:36 EDT 2017,11,-85,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0- ContainsTest1- EfficiencyTest1- EmptyTest1- FindMinMaxTest1- FindMinMaxTest2- HeightTest- InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest1- SizeTest2- , ,
41,Mon Sep 25 17:04:59 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
42,Mon Sep 25 17:05:35 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
43,Mon Sep 25 17:09:10 EDT 2017,7,-4,Assignment2Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0- FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
44,Mon Sep 25 17:09:19 EDT 2017,7,0,Assignment2Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
45,Mon Sep 25 17:09:41 EDT 2017,7,0,Assignment2Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
46,Mon Sep 25 17:09:47 EDT 2017,96,89,Assignment2Suite,ContainsTest0+ ContainsTest1+ EfficiencyTest1+ EmptyTest0 EmptyTest1+ FindMinMaxTest0+ FindMinMaxTest1+ FindMinMaxTest2+ HeightTest+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1+ SizeTest2+ , ,InsertAfterRemoveTest0 , ,
47,Mon Sep 25 17:16:47 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
48,Mon Sep 25 17:17:17 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
49,Mon Sep 25 17:17:34 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
